Product Name;Product Description;Product Code (SKU);Categories;Price ($);Status;Hub Diameter;Hub Thickness;Shaft Diameter;Weight;Diameter (INCHES);Pitch (INCHES);Diameter (METERS);Pitch (-);Color;UPC Code;Product Weight (NOT for Shipping Calculations) (LBS) ;Product Weight (NOT for Shipping Calculations) (grams) 
12x6EP(F2B);"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E

Designed for Electric Control Line Stunt";LP12060EP(F2B);Thin Electric, Electric Reverse Rotation (Left Hand Rotation), Control Line (Electric Only);5.92; ;0.80 in.;0.39 in.;1/4 in.;0.81 oz.;12;6;0.3048;0.5;Grey;6.86661E+11;0.0506;23
12x6P ;Sport Pusher;LP12060P;Sport, Pusher (for IC Engines);4.75; ;1.00 in.;0.48 in.;1/4 in.;1.62 oz.;12;6;0.3048;0.5;Grey;6.86661E+11;0.1013;45.9
12x6SF;"Slow Flyer
Use LPAR18SF or LPARM12SF adapter rings
Includes one set of rings from LPAR18SF";LP12060SF;Slow Fly (Electric Only);4.11; ;0.50 in.;0.30 in.;1/4 in.;0.67 oz.;12;6;0.3048;0.5;Grey;6.86661E+11;0.0419;19
B12x6E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E
The material is the same fiberglass composite used in our grey props, just the color is black";LPB12060E;Thin Electric, Black Thin Electric;4.3; ;0.80 in.;0.41 in.;1/4 in.;0.95 oz.;12;6;0.3048;0.5;Black;6.86661E+11;0.0595;27
B12x6EP;"Thin Electric
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E
The material is the same fiberglass composite used in our grey props, just the color is black";LPB12060EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation), Black Thin Electric;4.3; ;0.80 in.;0.41 in.;1/4 in.;0.95 oz.;12;6;0.3048;0.5;Black;6.86661E+11;0.0595;27
12x6.5WEP(F2B);"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E

Designed for Electric Control Line Stunt";LP12065WEP(F2B);Thin Electric, Electric Reverse Rotation (Left Hand Rotation), Control Line (Electric Only);5.92;Discontinued;0.80 in.;0.44 in.;1/4 in.;1.45 oz.;12;6.5;0.3048;0.541666667;Grey;6.86661E+11;0.0906;41.1
12x7 ;Sport;LP12070;Sport;4.75; ;1.00 in.;0.47 in.;1/4 in.;1.52 oz.;12;7;0.3048;0.583333333;Grey;6.86661E+11;0.095;43.1
12x7E-3;"3 Blade Electric
Standard (Right Hand) Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E

Includes knurled spacer for pusher applications.";LP31207E;Thin Electric, 3 Bladed (Electric Only);12.99;;0.80 in.;0.42 in.;8 mm;1.38 oz.;12;7;0.3048;0.583333333;Grey;6.86661E+11;0.086;39
12x8 ;Sport;LP12080;Sport;4.75; ;1.00 in.;0.56 in.;1/4 in.;1.69 oz.;12;8;0.3048;0.666666667;Grey;6.86661E+11;0.1056;47.9
12x8E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP12080E;Thin Electric;4.3; ;0.80 in.;0.42 in.;1/4 in.;0.92 oz.;12;8;0.3048;0.666666667;Grey;6.86661E+11;0.0573;26
12x8EP;"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP12080EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation);4.3; ;0.80 in.;0.42 in.;1/4 in.;0.92 oz.;12;8;0.3048;0.666666667;Grey;6.86661E+11;0.0573;26
12x8SF;"Slow Flyer
Use LPAR18SF or LPARM12SF adapter rings
Includes one set of rings from LPAR18SF";LP12080SF;Slow Fly (Electric Only);4.11; ;0.50 in.;0.30 in.;1/4 in.;0.67 oz.;12;8;0.3048;0.666666667;Grey;6.86661E+11;0.0419;19
B12x8E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E
The material is the same fiberglass composite used in our grey props, just the color is black";LPB12080E;Thin Electric, Black Thin Electric;4.3; ;0.80 in.;0.42 in.;1/4 in.;0.92 oz.;12;8;0.3048;0.666666667;Black;6.86661E+11;0.0573;26
B12x8EP;"Thin Electric
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E
The material is the same fiberglass composite used in our grey props, just the color is black";LPB12080EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation), Black Thin Electric;4.3; ;0.80 in.;0.42 in.;1/4 in.;0.92 oz.;12;8;0.3048;0.666666667;Black;6.86661E+11;0.0573;26
12x8.5F;"Folding Electric Propeller Blades
Use FH45mm-6 (LPFH3-6) Hub - not included";LP12085F;Folding (Electric Only);5.76; ;NA;See LPFH;See LPFH;0.74 oz.;12;8.5;0.3048;0.708333333;Grey;6.86661E+11;0.0463;21
12x9;60 Pattern;LP12090;Sport, Pattern;4.75; ;1.00 in.;0.53 in.;5/16 in.;1.55 oz.;12;9;0.3048;0.75;Grey;6.86661E+11;0.0969;44
12x9W;60 Pattern Wide Blade;LP12090W;Sport, Pattern;4.75; ;1.00 in.;0.55 in.;5/16 in.;1.87 oz.;12;9;0.3048;0.75;Grey;6.86661E+11;0.1169;53
12x10;60 Pattern;LP12010;Sport, Pattern;4.75; ;1.00 in.;0.57 in.;5/16 in.;1.62 oz.;12;10;0.3048;0.833333333;Grey;6.86661E+11;0.1013;45.9
12x10E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP12010E;Thin Electric;4.3; ;0.80 in.;0.42 in.;1/4 in.;0.92 oz.;12;10;0.3048;0.833333333;Grey;6.86661E+11;0.0573;26
12x10W;60 Pattern Wide Blade;LP12010W;Sport, Pattern;4.75; ;1.00 in.;0.54 in.;5/16 in.;1.83 oz.;12;10;0.3048;0.833333333;Grey;6.86661E+11;0.1144;51.9
B12x10E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E
The material is the same fiberglass composite used in our grey props, just the color is black";LPB12010E;Thin Electric, Black Thin Electric;4.3; ;0.80 in.;0.42 in.;1/4 in.;0.92 oz.;12;10;0.3048;0.833333333;Black;6.86661E+11;0.0573;26
12x11;60 Pattern;LP12011;Sport, Pattern;4.75; ;1.00 in.;0.56 in.;5/16 in.;1.66 oz.;12;11;0.3048;0.916666667;Grey;6.86661E+11;0.1038;47.1
12x11N;60 Pattern Narrow;LP12011N;Sport, Pattern;4.75;Discontinued;1.00 in.;0.56 in.;5/16 in.;1.59 oz.;12;11;0.3048;0.916666667;Grey;6.86661E+11;0.0994;45.1
12x11.5;60 Pattern;LP120115;Sport, Pattern;4.75;Discontinued;1.00 in.;0.55 in.;5/16 in.;1.59 oz.;12;11.5;0.3048;0.958333333;Grey;6.86661E+11;0.0994;45.1
12x12;60 Pattern;LP12012;Sport, Pattern;4.75; ;1.00 in.;0.58 in.;5/16 in.;1.80 oz.;12;12;0.3048;1;Grey;6.86661E+11;0.1125;51
12x12E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP12012E;Thin Electric;4.3; ;0.80 in.;0.43 in.;1/4 in.;0.92 oz.;12;12;0.3048;1;Grey;6.86661E+11;0.0573;26
12x12EP;"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP12012EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation);4.3; ;0.80 in.;0.43 in.;1/4 in.;0.92 oz.;12;12;0.3048;1;Grey;6.86661E+11;0.0573;26
12x12N;60 Pattern Narrow;LP12012N;Sport, Pattern, Warbird Racing;4.75; ;1.00 in.;0.56 in.;5/16 in.;1.62 oz.;12;12;0.3048;1;Grey;6.86661E+11;0.1013;45.9
B12x12E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E
The material is the same fiberglass composite used in our grey props, just the color is black";LPB12012E;Thin Electric, Black Thin Electric;4.3; ;0.80 in.;0.43 in.;1/4 in.;0.92 oz.;12;12;0.3048;1;Black;6.86661E+11;0.0573;26
B12x12EP;"Thin Electric
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E
The material is the same fiberglass composite used in our grey props, just the color is black";LPB12012EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation), Black Thin Electric;4.3; ;0.80 in.;0.43 in.;1/4 in.;0.92 oz.;12;12;0.3048;1;Black;6.86661E+11;0.0573;26
12x12.5;60 Pattern;LP120125;Sport, Pattern;4.75;Discontinued;1.00 in.;0.58 in.;5/16 in.;1.69 oz.;12;12.5;0.3048;1.041666667;Grey;6.86661E+11;0.1056;47.9
12x13;60 Pattern;LP12013;Sport, Pattern;4.75; ;1.00 in.;0.55 in.;5/16 in.;1.59 oz.;12;13;0.3048;1.083333333;Grey;6.86661E+11;0.0994;45.1
12x13N;60 Pattern Narrow;LP12013N;Sport, Pattern;4.75; ;1.00 in.;0.54 in.;5/16 in.;1.66 oz.;12;13;0.3048;1.083333333;Grey;6.86661E+11;0.1038;47.1
12x14;60 Pattern;LP12014;Sport, Pattern;4.75;Discontinued;1.00 in.;0.54 in.;5/16 in.;1.62 oz.;12;14;0.3048;1.166666667;Grey;6.86661E+11;0.1013;45.9
12.25x3.75 ;Control Line;LP12338;Sport, Control Line;5.37; ;1.00 in.;0.43 in.;1/4 in.;1.52 oz.;12.25;3.75;0.31115;0.306122449;Grey;6.86661E+11;0.095;43.1
12.5x6 ;Sport;LP12560;Sport;5.5; ;1.00 in.;0.50 in.;1/4 in.;1.87 oz.;12.5;6;0.3175;0.48;Grey;6.86661E+11;0.1169;53
12.5x9;60 Pattern;LP12590;Sport, Pattern;6.39;Discontinued;1.00 in.;0.55 in.;5/16 in.;1.80 oz.;12.5;9;0.3175;0.72;Grey;6.86661E+11;0.1125;51
12.5x10;60 Pattern;LP12510;Sport, Pattern;6.39; ;1.00 in.;0.57 in.;5/16 in.;1.80 oz.;12.5;10;0.3175;0.8;Grey;6.86661E+11;0.1125;51
12.5x11;60 Pattern;LP12511;Sport, Pattern;6.39;Discontinued;1.00 in.;0.58 in.;5/16 in.;1.83 oz.;12.5;11;0.3175;0.88;Grey;6.86661E+11;0.1144;51.9
12.5x11.5;60 Pattern;LP125115;Sport, Pattern;6.39;Discontinued;1.00 in.;0.59 in.;5/16 in.;1.87 oz.;12.5;11.5;0.3175;0.92;Grey;6.86661E+11;0.1169;53
12.5x12;60 Pattern;LP12512;Sport, Pattern;6.39;Discontinued;1.00 in.;0.55 in.;5/16 in.;1.87 oz.;12.5;12;0.3175;0.96;Grey;6.86661E+11;0.1169;53
12.5x12.5;60 Pattern;LP125125;Sport, Pattern;6.39;Discontinued;1.00 in.;0.57 in.;5/16 in.;1.90 oz.;12.5;12.5;0.3175;1;Grey;6.86661E+11;0.1188;53.9
12.5x13;60 Pattern;LP12513;Sport, Pattern;6.39;Discontinued;1.00 in.;0.57 in.;5/16 in.;1.94 oz.;12.5;13;0.3175;1.04;Grey;6.86661E+11;0.1213;55
13x4;Sport;LP13040;Sport;6.39; ;1.00 in.;0.48 in.;1/4 in.;1.76 oz.;13;4;0.3302;0.307692308;Grey;6.86661E+11;0.11;49.9
13x4E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP13040E;Thin Electric;5.06; ;0.80 in.;0.40 in.;1/4 in.;1.06 oz.;13;4;0.3302;0.307692308;Grey;6.86661E+11;0.0661;30
13x4EP;"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP13040EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation);5.06; ;0.80 in.;0.40 in.;1/4 in.;1.06 oz.;13;4;0.3302;0.307692308;Grey;6.86661E+11;0.0661;30
13x4W;3D Fun Fly Wide Blade;LP13040W;Sport, 3D Fun Fly;6.39; ;1.00 in.;0.46 in.;1/4 in.;1.76 oz.;13;4;0.3302;0.307692308;Grey;6.86661E+11;0.11;49.9
B13x4E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E
The material is the same fiberglass composite used in our grey props, just the color is black";LPB13040E;Thin Electric, Black Thin Electric;5.06; ;0.80 in.;0.40 in.;1/4 in.;1.06 oz.;13;4;0.3302;0.307692308;Black;6.86661E+11;0.0661;30
B13x4EP;"Thin Electric
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E
The material is the same fiberglass composite used in our grey props, just the color is black";LPB13040EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation), Black Thin Electric;5.06; ;0.80 in.;0.40 in.;1/4 in.;1.06 oz.;13;4;0.3302;0.307692308;Black;6.86661E+11;0.0661;30
13x4.5EP;"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP13045EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation), Control Line (Electric Only);5.06; ;0.80 in.;0.40 in.;1/4 in.;1.09 oz.;13;4.5;0.3302;0.346153846;Grey;6.86661E+11;0.0681;30.9
13x4.5EP(F2B);"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E

Designed for Electric Control Line Stunt";LP13045EP(F2B);Thin Electric, Electric Reverse Rotation (Left Hand Rotation), Control Line (Electric Only);7.25; ;0.80 in.;0.33 in.;1/4 in.;0.85 oz.;13;4.5;0.3302;0.346153846;Grey;6.86661E+11;0.0531;24.1
13x4.5MR;"Multi-Rotor
Use LPAR06E adapter rings (not included)";LP13045MR;Multi Rotor (Electric Only);4.65; ;0.65 in.;0.36 in.;1/4 in.;0.85 oz.;13;4.5;0.3302;0.346153846;Grey;6.86661E+11;0.0531;24.1
13x4.5MR-B4;"Multi-Rotor
Quad-Copter Bundle (13x4.5MR and 13x4.5MRP)
Package contains four propellers (2 standard rotation and 2 reverse rotation)
Use LPAR06E adapter rings
Includes four sets of rings from LPAR06E (1/8"", 4mm, 5mm, 6mm, 5/16"")";LP13045MR-B4;"Bundle (2 CW &amp; 2 CCW)";14.88; ;0.65 in.;0.36 in.;1/4 in.;0.85 oz.;13;4.5;0.3302;0.346153846;Grey;6.86661E+11;0.2116;96
13x4.5MRP;"Multi-Rotor Pusher
Reverse Rotation
Use LPAR06E adapter rings (not included)";LP13045MRP;Multi Rotor (Electric Only);4.65; ;0.65 in.;0.36 in.;1/4 in.;0.85 oz.;13;4.5;0.3302;0.346153846;Grey;6.86661E+11;0.0531;24.1
13x4.7SF;"Slow Flyer
Use LPAR18SF or LPARM12SF adapter rings
Includes one set of rings from LPAR18SF";LP13047SF;Multi Rotor (Electric Only), Slow Fly (Electric Only);4.84; ;0.50 in.;0.30 in.;1/4 in.;0.78 oz.;13;4.7;0.3302;0.361538462;Grey;6.86661E+11;0.0488;22.1
13x4.7SFP;"Slow Flyer Pusher
Reverse Rotation
Use LPAR18SF or LPARM12SF adapter rings
Includes one set of rings from LPAR18SF";LP13047SFP;Multi Rotor (Electric Only), Slow Fly (Electric Only), Slow Fly Reverse Rotation (Left Hand Rotation);4.84; ;0.50 in.;0.30 in.;1/4 in.;0.78 oz.;13;4.7;0.3302;0.361538462;Grey;6.86661E+11;0.0488;22.1
13x5.5E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP13055E;Thin Electric;5.06;;0.80 in.;0.40 in.;1/4 in.;1.13 oz.;13;5.5;0.3302;0.423076923;Grey;6.86661E+11;0.0705;32
13x5.5EP;"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP13055EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation), Control Line (Electric Only);5.06; ;0.80 in.;0.40 in.;1/4 in.;1.13 oz.;13;5.5;0.3302;0.423076923;Grey;6.86661E+11;0.075;34
13x5.5MR;"Multi-Rotor
Use LPAR06E adapter rings (not included)";LP13055MR;Multi Rotor (Electric Only);4.65; ;0.65 in.;0.36 in.;1/4 in.;0.85 oz.;13;5.5;0.3302;0.423076923;Grey;6.86661E+11;0.0529;24
13x5.5MR-B4;"Multi-Rotor
Quad-Copter Bundle (13x5.5MR and 13x5.5MRP)
Package contains four propellers (2 standard rotation and 2 reverse rotation)
Use LPAR06E adapter rings
Includes four sets of rings from LPAR06E (1/8"", 4mm, 5mm, 6mm, 5/16"")";LP13055MR-B4;"Bundle (2 CW &amp; 2 CCW)";14.88; ;0.65 in.;0.36 in.;1/4 in.;0.85 oz.;13;5.5;0.3302;0.423076923;Grey;6.86661E+11;0.2116;96
13x5.5MRP;"Multi-Rotor Pusher
Reverse Rotation
Use LPAR06E adapter rings (not included)";LP13055MRP;Multi Rotor (Electric Only);4.65; ;0.65 in.;0.36 in.;1/4 in.;0.85 oz.;13;5.5;0.3302;0.423076923;Grey;6.86661E+11;0.0529;24
13x6;Sport;LP13060;Sport;6.39; ;1.00 in.;0.46 in.;1/4 in.;1.69 oz.;13;6;0.3302;0.461538462;Grey;6.86661E+11;0.1056;47.9
13x6P;Sport Pusher;LP13060P;Sport, Pusher (for IC Engines);6.39; ;1.00 in.;0.46 in.;1/4 in.;1.69 oz.;13;6;0.3302;0.461538462;Grey;6.86661E+11;0.1056;47.9
13x6.5E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP13065E;Thin Electric;5.06; ;0.80 in.;0.41 in.;1/4 in.;1.06 oz.;13;6.5;0.3302;0.5;Grey;6.86661E+11;0.0661;30
13x6.5E(F2B);"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E

Designed for Electric Control Line Stunt";LP13065E(F2B);Thin Electric, Control Line (Electric Only);5.06; ;0.80 in.;0.35 in.;1/4 in.;0.88 oz.;13;6.5;0.3302;0.5;Grey;6.86661E+11;0.0551;25
13x6.5EP;"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP13065EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation);5.06; ;0.80 in.;0.41 in.;1/4 in.;1.06 oz.;13;6.5;0.3302;0.5;Grey;6.86661E+11;0.0661;30
B13x6.5E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E
The material is the same fiberglass composite used in our grey props, just the color is black";LPB13065E;Thin Electric, Black Thin Electric;5.06; ;0.80 in.;0.41 in.;1/4 in.;1.06 oz.;13;6.5;0.3302;0.5;Black;6.86661E+11;0.0661;30
13x7;Sport;LP13070;Sport;6.39; ;1.00 in.;0.47 in.;1/4 in.;1.69 oz.;13;7;0.3302;0.538461538;Grey;6.86661E+11;0.1056;47.9
13x7F;"Folding Electric Propeller Blades
Use FH45mm-6 (LPFH3-6) Hub - not included";LP13070F;Folding (Electric Only);6.59; ;NA;See LPFH;See LPFH;0.88 oz.;13;7;0.3302;0.538461538;Grey;6.86661E+11;0.055;24.9
13x8;Sport;LP13080;Sport;6.39; ;1.00 in.;0.48 in.;1/4 in.;1.73 oz.;13;8;0.3302;0.615384615;Grey;6.86661E+11;0.1081;49
13x8E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP13080E;Thin Electric;5.06; ;0.80 in.;0.42 in.;1/4 in.;1.09 oz.;13;8;0.3302;0.615384615;Grey;6.86661E+11;0.0683;31
13x8EP;"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP13080EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation);5.06; ;0.80 in.;0.42 in.;1/4 in.;1.09 oz.;13;8;0.3302;0.615384615;Grey;6.86661E+11;0.0683;31
B13x8E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E
The material is the same fiberglass composite used in our grey props, just the color is black";LPB13080E;Thin Electric, Black Thin Electric;5.06; ;0.80 in.;0.42 in.;1/4 in.;1.09 oz.;13;8;0.3302;0.615384615;Black;6.86661E+11;0.0683;31
B13x8EP;"Thin Electric
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E
The material is the same fiberglass composite used in our grey props, just the color is black";LPB13080EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation), Black Thin Electric;5.06; ;0.80 in.;0.42 in.;1/4 in.;1.09 oz.;13;8;0.3302;0.615384615;Black;6.86661E+11;0.0683;31
13x9;60 Pattern;LP13090;Sport, Pattern;6.39; ;1.00 in.;0.59 in.;5/16 in.;2.15 oz.;13;9;0.3302;0.692307692;Grey;6.86661E+11;0.1344;61
13x10;60 Pattern;LP13010;Sport, Pattern;6.39; ;1.00 in.;0.61 in.;5/16 in.;2.12 oz.;13;10;0.3302;0.769230769;Grey;6.86661E+11;0.1325;60.1
13x10E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP13010E;Thin Electric;5.06; ;0.80 in.;0.42 in.;1/4 in.;1.06 oz.;13;10;0.3302;0.769230769;Grey;6.86661E+11;0.0661;30
13x10EP;"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP13010EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation);5.06;;0.80 in.;0.42 in.;1/4 in.;1.06 oz.;13;10;0.3302;0.769230769;Grey;6.86661E+11;0.0661;30
13x10F;"Folding Electric Propeller Blades
Use FH45mm-6 (LPFH3-6) Hub - not included";LP13010F;Folding (Electric Only);6.59; ;NA;See LPFH;See LPFH;0.88 oz.;13;10;0.3302;0.769230769;Grey;6.86661E+11;0.055;24.9
13x11;60 Pattern;LP13011;Sport, Pattern, Warbird Racing;6.39; ;1.08 in.;0.57 in.;5/16 in.;2.01 oz.;13;11;0.3302;0.846153846;Grey;6.86661E+11;0.1256;57
13x13N;60 Pattern / 91 Warbird Narrow;LP13013N;Sport, Pattern, Warbird Racing;6.39; ;1.13 in.;0.59 in.;5/16 in.;1.87 oz.;13;13;0.3302;1;Grey;6.86661E+11;0.1169;53
13x13-4;"4 Blade
120 Pattern";LP413013;Sport, Pattern, 4 Bladed (for IC Engines);19.95;Discontinued;NA;NA;5/16 in.;NA;13;13;0.3302;1;Grey;6.86661E+11;;0
13x13.5N;60 Pattern / 91 Warbird Narrow;LP130135N;Sport, Pattern, Warbird Racing;6.39; ;1.00 in.;0.58 in.;5/16 in.;1.83 oz.;13;13.5;0.3302;1.038461538;Grey;6.86661E+11;0.1144;51.9
13x14;Sport / 115 Warbird;LP13014;Sport, Warbird Racing;9.05;;1.20 in.;0.65 in.;5/16 in.;2.33 oz.;13;14;0.3302;1.076923077;Grey;6.86661E+11;0.1455;66
13.4x13.5-3;"3 Blade
120 Pattern";LP3134135;Sport, Pattern, 3 Bladed (for IC Engines);21.95;Discontinued;NA;NA;5/16 in.;NA;13.4;13.5;0.34036;1.007462687;Grey;6.86661E+11;;0
13.5x9;60 Pattern;LP13590;Sport, Pattern;9.05; ;1.00 in.;0.52 in.;5/16 in.;1.73 oz.;13.5;9;0.3429;0.666666667;Grey;6.86661E+11;0.1081;49
13.5x10;60 Pattern;LP13510;Sport, Pattern;9.05; ;1.00 in.;0.52 in.;5/16 in.;1.80 oz.;13.5;10;0.3429;0.740740741;Grey;6.86661E+11;0.1125;51
13.5x11.5N;60 Pattern Narrow;LP135115N;Sport, Pattern;9.05;Discontinued;1.00 in.;0.52 in.;5/16 in.;1.83 oz.;13.5;11.5;0.3429;0.851851852;Grey;6.86661E+11;0.1144;51.9
13.5x12.5;120 Pattern;LP135125;Sport, Pattern;9.05;Discontinued;1.13 in.;0.63 in.;5/16 in.;2.43 oz.;13.5;12.5;0.3429;0.925925926;Grey;6.86661E+11;0.1519;68.9
13.5x13.3;120 Pattern;LP135133;Sport, Pattern;9.05;Discontinued;1.13 in.;0.60 in.;5/16 in.;2.29 oz.;13.5;13.3;0.3429;0.985185185;Grey;6.86661E+11;0.1431;64.9
13.5x13.5;120 Pattern / Warbird;LP135135;Sport, Pattern, Warbird Racing;9.05; ;1.20 in.;0.61 in.;5/16 in.;2.36 oz.;13.5;13.5;0.3429;1;Grey;6.86661E+11;0.1475;66.9
13.5x14;120 Pattern / Warbird;LP13514;Sport, Pattern, Warbird Racing;9.05; ;1.20 in.;0.61 in.;5/16 in.;2.36 oz.;13.5;14;0.3429;1.037037037;Grey;6.86661E+11;0.1475;66.9
13.5x14W;120 Pattern Wide Blade;LP13514W;Sport, Pattern;9.05;Discontinued;1.13 in.;0.64 in.;5/16 in.;2.93 oz.;13.5;14;0.3429;1.037037037;Grey;6.86661E+11;0.1831;83.1
13.8x10-4;"4 Blade
120 Pattern";LP413810;Sport, Pattern, 4 Bladed (for IC Engines);21.95;Discontinued;NA;NA;5/16 in.;NA;13.8;10;0.35052;0.724637681;Grey;6.86661E+11;;0
14x4W;3D Fun Fly;LP14040W;Sport, 3D Fun Fly;9.05; ;1.00 in.;0.42 in.;1/4 in.;1.98 oz.;14;4;0.3556;0.285714286;Grey;6.86661E+11;0.1238;56.2
14x4.7SF;"Slow Flyer
Use LPAR18SF or LPARM12SF adapter rings
Includes one set of rings from LPAR18SF";LP14047SF;Multi Rotor (Electric Only), Slow Fly (Electric Only);5.75; ;0.50 in.;0.30 in.;1/4 in.;0.88 oz.;14;4.7;0.3556;0.335714286;Grey;6.86661E+11;0.055;24.9
14x4.7SFP;"Slow Flyer Pusher
Reverse Rotation
Use LPAR18SF or LPARM12SF adapter rings
Includes one set of rings from LPAR18SF";LP14047SFP;Multi Rotor (Electric Only), Slow Fly (Electric Only), Slow Fly Reverse Rotation (Left Hand Rotation);5.75; ;0.50 in.;0.30 in.;1/4 in.;0.88 oz.;14;4.7;0.3556;0.335714286;Grey;6.86661E+11;0.055;24.9
14x5N;Sport Narrow;LP14050N;Sport;9.05; ;1.00 in.;0.51 in.;5/16 in.;1.76 oz.;14;5;0.3556;0.357142857;Grey;6.86661E+11;0.11;49.9
14x5.5MR;"Multi-Rotor
Use LPAR06E adapter rings (not included)";LP14055MR;Multi Rotor (Electric Only);5.49; ;0.65 in.;0.38 in.;1/4 in.;1.06 oz.;14;5.5;0.3556;0.392857143;Grey;6.86661E+11;0.0663;30.1
14x5.5MRP;"Multi-Rotor Pusher
Reverse Rotation
Use LPAR06E adapter rings (not included)";LP14055MRP;Multi Rotor (Electric Only);5.49; ;0.65 in.;0.38 in.;1/4 in.;1.06 oz.;14;5.5;0.3556;0.392857143;Grey;6.86661E+11;0.0663;30.1
14x6;Sport;LP14060;Sport;9.05; ;1.13 in.;0.60 in.;5/16 in.;2.50 oz.;14;6;0.3556;0.428571429;Grey;6.86661E+11;0.157;71.2
14x6E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP14060E;Thin Electric;5.99; ;0.80 in.;0.45 in.;1/4 in.;1.31 oz.;14;6;0.3556;0.428571429;Grey;6.86661E+11;0.0816;37
14x6P;Sport Pusher;LP14060P;Sport, Pusher (for IC Engines);9.05; ;1.13 in.;0.69 in.;5/16 in.;2.72 oz.;14;6;0.3556;0.428571429;Grey;6.86661E+11;0.17;77.1
14x7;Sport;LP14070;Sport;9.05; ;1.13 in.;0.68 in.;5/16 in.;2.72 oz.;14;7;0.3556;0.5;Grey;6.86661E+11;0.17;77.1
14x7E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP14070E;Thin Electric;5.99; ;0.80 in.;0.44 in.;1/4 in.;1.20 oz.;14;7;0.3556;0.5;Grey;6.86661E+11;0.075;34
14x7EP;"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP14070EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation);5.99; ;0.80 in.;0.44 in.;1/4 in.;1.20 oz.;14;7;0.3556;0.5;Grey;6.86661E+11;0.075;34
